t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1926,1,MS,3.0181818200000,1,177722.9922638300050,177722.9922638300050,0.0018504000000
1927,1,MS,2.9303030300000,1,177322.6513856000092,177322.6513856000092,0.0018363500000
1928,1,MS,2.8787878800000,1,176918.8310661099968,176918.8310661099968,0.0018281600000
1929,1,MS,2.8757575800000,1,176512.8525430700101,176512.8525430700101,0.0018276800000
1930,1,MS,2.8939393900000,1,176105.5989688000118,176105.5989688000118,0.0018305700000
1931,1,MS,2.9090909100000,1,175698.4695469999861,175698.4695469999861,0.0018329700000
1932,1,MS,2.9333333300000,1,175292.4918853100098,175292.4918853100098,0.0018368300000
1933,1,MS,2.9848484900000,1,174887.7233883400040,174887.7233883400040,0.0018450600000
1934,1,MS,3.0424242400000,1,174484.7820364100044,174484.7820364100044,0.0018543000000
1935,1,MS,3.1090909100000,1,174084.0870001500007,174084.0870001500007,0.0018650400000
1936,1,MS,3.1393939400000,1,173687.2424424699857,173687.2424424699857,0.0018699400000
1937,1,MS,3.1848484800000,1,173294.0674910900125,173294.0674910900125,0.0018773200000
1938,1,MS,3.2515151500000,1,172903.9626614100125,172903.9626614100125,0.0018881900000
1939,1,MS,3.3696969700000,1,172515.4645048700040,172515.4645048700040,0.0019076000000
1940,1,MS,3.5424242400000,1,172126.8353967499861,172126.8353967499861,0.0019362900000
1941,1,MS,3.7272727300000,1,171737.5308993300132,171737.5308993300132,0.0019674300000
1942,1,MS,3.9272727300000,1,171347.0623153499910,171347.0623153499910,0.0020016500000
1943,1,MS,4.1060606100000,1,170955.8478968999989,170955.8478968999989,0.0020326900000
1944,1,MS,4.2484848500000,1,170563.9735644499888,170563.9735644499888,0.0020577400000
1945,1,MS,4.3727272700000,1,170170.4082290199876,170170.4082290199876,0.0020798200000
1946,1,MS,4.4606060600000,1,169775.1496097600029,169775.1496097600029,0.0020955600000
1947,1,MS,4.5212121200000,1,169377.9572699500131,169377.9572699500131,0.0021064900000
1948,1,MS,4.5212121200000,1,168978.9944971000077,168978.9944971000077,0.0021064900000
1949,1,MS,4.6151515100000,1,168572.4283712799952,168572.4283712799952,0.0021235200000
1950,1,MS,4.6909090900000,1,168157.4153101400007,168157.4153101400007,0.0021373500000
1951,1,MS,4.7545454500000,1,167732.5749929900048,167732.5749929900048,0.0021490300000
1952,1,MS,4.8060606100000,1,167301.6643683699949,167301.6643683699949,0.0021585300000
1953,1,MS,4.8545454600000,1,166868.0625742099946,166868.0625742099946,0.0021675000000
1954,1,MS,4.8969697000000,1,166433.7352949700144,166433.7352949700144,0.0021753800000
1955,1,MS,4.9575757600000,1,165999.5528221300046,165999.5528221300046,0.0021866900000
1956,1,MS,5.0212121200000,1,165567.0852932000125,165567.0852932000125,0.0021986100000
1957,1,MS,5.1090909100000,1,165136.8747848499916,165136.8747848499916,0.0022151800000
1958,1,MS,5.2242424200000,1,164708.5215056799934,164708.5215056799934,0.0022370600000
1959,1,MS,5.3515151500000,1,164282.1758615100116,164282.1758615100116,0.0022614800000
1960,1,MS,5.5030303000000,1,163857.3586333800049,163857.3586333800049,0.0022908600000
1961,1,MS,5.7181818200000,1,163432.2483507200086,163432.2483507200086,0.0023331800000
1962,1,MS,5.9121212100000,1,163007.9822759499948,163007.9822759499948,0.0023719500000
1963,1,MS,6.0969697000000,1,162585.2791654299945,162585.2791654299945,0.0024094400000
1964,1,MS,6.2696969700000,1,162163.8200413000013,162163.8200413000013,0.0024449600000
1965,1,MS,6.4303030300000,1,161743.1916152499907,161743.1916152499907,0.0024784200000
1966,1,MS,6.5787878800000,1,161323.3360118500132,161323.3360118500132,0.0025097300000
1967,1,MS,6.7090909100000,1,160904.2516300099960,160904.2516300099960,0.0025375000000
1968,1,MS,6.8424242400000,1,160477.3443157899892,160477.3443157899892,0.0025662100000
1969,1,MS,6.9878787900000,1,160032.8884174400009,160032.8884174400009,0.0025978600000
1970,1,MS,7.0969697000000,1,159569.9509459699912,159569.9509459699912,0.0026218300000
1971,1,MS,7.1818181800000,1,159087.1175315199944,159087.1175315199944,0.0026406200000
1972,1,MS,7.2060606100000,1,158592.1421360899985,158592.1421360899985,0.0026460100000
1973,1,MS,7.1818181800000,1,158092.4044042300084,158092.4044042300084,0.0026406200000
1974,1,MS,7.1272727300000,1,157590.4338328599988,157590.4338328599988,0.0026285300000
1975,1,MS,7.0333333300000,1,157088.4829127000121,157088.4829127000121,0.0026078200000
1976,1,MS,6.9363636400000,1,156590.5385947900068,156590.5385947900068,0.0025866100000
1977,1,MS,6.8575757600000,1,156099.2614299900015,156099.2614299900015,0.0025694900000
1978,1,MS,6.7848484900000,1,155615.9938424699940,155615.9938424699940,0.0025537700000
1979,1,MS,6.7060606100000,1,155142.0994184899901,155142.0994184899901,0.0025368500000
1980,1,MS,6.6393939400000,1,154677.9413346599904,154677.9413346599904,0.0025226100000
1981,1,MS,6.6090909100000,1,154222.6587662899983,154222.6587662899983,0.0025161600000
1982,1,MS,6.6030303000000,1,153775.7536552299862,153775.7536552299862,0.0025148800000
1983,1,MS,6.6090909100000,1,153337.0452341400087,153337.0452341400087,0.0025161600000
1984,1,MS,6.6454545400000,1,152905.6549052899936,152905.6549052899936,0.0025239000000
1985,1,MS,6.7090909100000,1,152480.7564970499952,152480.7564970499952,0.0025375000000
1986,1,MS,6.8181818200000,1,152060.9143962500093,152060.9143962500093,0.0025609600000
1987,1,MS,6.9454545400000,1,151645.7893411399855,151645.7893411399855,0.0025885900000
1988,1,MS,7.0818181800000,1,151234.6329978999856,151234.6329978999856,0.0026184900000
1989,1,MS,7.2181818200000,1,150826.8282210300094,150826.8282210300094,0.0026487100000
1990,1,MS,7.3030303000000,1,150423.7566348100081,150423.7566348100081,0.0026676700000
1991,1,MS,7.3484848500000,1,150026.2542641999898,150026.2542641999898,0.0026778800000
1992,1,MS,7.3727272700000,1,149628.7109262399899,149628.7109262399899,0.0026833400000
1993,1,MS,7.3727272700000,1,149224.7891867200087,149224.7891867200087,0.0026833400000
1994,1,MS,7.2969697000000,1,148813.8072046200105,148813.8072046200105,0.0026663100000
1995,1,MS,7.2363636400000,1,148392.1462344499887,148392.1462344499887,0.0026527600000
1996,1,MS,7.1606060600000,1,147957.5768609099905,147957.5768609099905,0.0026359100000
1997,1,MS,7.0818181800000,1,147507.8132606100116,147507.8132606100116,0.0026184900000
1998,1,MS,6.9939393900000,1,147044.1908676699968,147044.1908676699968,0.0025991900000
1999,1,MS,6.8848484900000,1,146567.6200377499918,146567.6200377499918,0.0025754000000
2000,1,MS,6.7787878800000,1,146085.0953035000130,146085.0953035000130,0.0025524700000
2001,1,MS,6.6848484800000,1,145604.0361782399996,145604.0361782399996,0.0025323100000
2002,1,MS,6.5878787900000,1,145127.3109930900100,145127.3109930900100,0.0025116600000
2003,1,MS,6.4939393900000,1,144656.8577097399975,144656.8577097399975,0.0024918000000
2004,1,MS,6.4181818200000,1,144193.4936752500071,144193.4936752500071,0.0024758800000
2005,1,MS,6.4333333300000,1,143734.9666689400037,143734.9666689400037,0.0024790600000
2006,1,MS,6.4969697000000,1,143280.6157722100033,143280.6157722100033,0.0024924400000
2007,1,MS,6.6151515100000,1,142829.3190451599949,142829.3190451599949,0.0025174500000
2008,1,MS,6.8030303000000,1,142379.2650879400026,142379.2650879400026,0.0025576900000
2009,1,MS,7.0363636400000,1,141929.5893734399870,141929.5893734399870,0.0026084900000
2010,1,MS,7.3060606100000,1,141479.6372064099996,141479.6372064099996,0.0026683500000
2011,1,MS,7.5969697000000,1,141029.2597120899882,141029.2597120899882,0.0027343200000
2012,1,MS,7.9090909100000,1,140574.4566596299992,140574.4566596299992,0.0028067600000
2013,1,MS,8.1787878800000,1,140112.2569887500140,140112.2569887500140,0.0028707500000
2014,1,MS,8.3909090900000,1,139641.4073984700080,139641.4073984700080,0.0029220200000
2015,1,MS,8.5454545500000,1,139159.4608220999944,139159.4608220999944,0.0029598900000
2016,1,MS,8.6575757600000,1,495484.2307363200234,495484.2307363200234,0.0029876500000
2017,1,MS,8.7575757600000,1,494580.9128516499768,494580.9128516499768,0.0030126100000
2018,1,MS,8.8393939400000,1,493589.4261346699786,493589.4261346699786,0.0030331700000
2019,1,MS,8.8909090900000,1,492505.8501471499912,492505.8501471499912,0.0030461800000
2020,1,MS,8.9181818200000,1,491348.5712955300114,491348.5712955300114,0.0030530900000
2021,1,MS,8.9121212100000,1,490136.2057064400287,490136.2057064400287,0.0030515500000
2022,1,MS,8.8666666700000,1,488881.7188202799880,488881.7188202799880,0.0030400500000
2023,1,MS,8.8303030300000,1,487592.2072319100262,487592.2072319100262,0.0030308800000
2024,1,MS,8.8121212100000,1,486295.5957989000017,486295.5957989000017,0.0030263000000
2025,1,MS,8.8030303000000,1,485022.1496719300048,485022.1496719300048,0.0030240200000
2026,1,MS,8.7848484800000,1,483782.6029567199876,483782.6029567199876,0.0030194500000
2027,1,MS,8.7575757600000,1,482582.9608500800095,482582.9608500800095,0.0030126100000
2028,1,MS,8.7545454600000,1,481423.4826818499714,481423.4826818499714,0.0030118500000
2029,1,MS,8.8303030300000,1,480298.6468151300214,480298.6468151300214,0.0030308800000
2030,1,MS,8.9939393900000,1,479201.7100004699896,479201.7100004699896,0.0030723600000
2031,1,MS,9.2848484800000,1,478123.2487345000263,478123.2487345000263,0.0031473700000
2032,1,MS,9.6272727300000,1,477060.2253844800289,477060.2253844800289,0.0032378100000
2033,1,MS,10.0000000000000,1,476011.4862857700209,476011.4862857700209,0.0033389400000
2034,1,MS,10.3878787900000,1,474977.0762536699767,474977.0762536699767,0.0034472300000
2035,1,MS,10.8060606100000,1,473955.6603418799932,473955.6603418799932,0.0035675400000
2036,1,MS,11.2303030300000,1,472938.6018543899991,472938.6018543899991,0.0036935000000
2037,1,MS,11.6151515200000,1,471917.9228960499750,471917.9228960499750,0.0038112400000
2038,1,MS,11.8969697000000,1,470887.0013973099994,470887.0013973099994,0.0038996100000
2039,1,MS,12.0909090900000,1,469839.1763356599840,469839.1763356599840,0.0039615000000
2040,1,MS,12.2090909100000,1,468717.1451853699982,468717.1451853699982,0.0039996500000
2041,1,MS,12.2575757600000,1,467471.7698584300233,467471.7698584300233,0.0040154000000
2042,1,MS,12.2545454500000,1,466118.4515467499732,466118.4515467499732,0.0040144200000
2043,1,MS,12.2181818200000,1,464662.2412211400224,464662.2412211400224,0.0040026000000
2044,1,MS,12.1303030300000,1,463136.7714998800075,463136.7714998800075,0.0039741800000
2045,1,MS,12.0000000000000,1,461564.3605987500050,461564.3605987500050,0.0039323800000
2046,1,MS,11.8848484800000,1,459958.4586725200061,459958.4586725200061,0.0038957700000
2047,1,MS,11.8000000000000,1,458321.2446030899882,458321.2446030899882,0.0038690000000
2048,1,MS,11.7363636400000,1,456691.3625222700066,456691.3625222700066,0.0038490200000
2049,1,MS,11.7060606100000,1,455112.5625098000164,455112.5625098000164,0.0038395500000
2050,1,MS,11.6545454500000,1,453597.2205616399879,453597.2205616399879,0.0038234800000
2051,1,MS,11.5909090900000,1,452150.2773500700132,452150.2773500700132,0.0038037200000
2052,1,MS,11.5272727300000,1,450772.6080263900221,450772.6080263900221,0.0037840600000
2053,1,MS,11.5060606100000,1,449458.8097282599774,449458.8097282599774,0.0037775200000
2054,1,MS,11.5393939400000,1,448201.2544808799867,448201.2544808799867,0.0037878000000
2055,1,MS,11.6545454500000,1,446990.3692588100093,446990.3692588100093,0.0038234800000
2056,1,MS,11.8303030300000,1,445819.8490610399749,445819.8490610399749,0.0038785400000
2057,1,MS,12.0606060600000,1,444684.7859708999749,444684.7859708999749,0.0039517700000
2058,1,MS,12.2818181800000,1,443586.1360897800187,443586.1360897800187,0.0040233000000
2059,1,MS,12.5181818200000,1,442522.6044271399733,442522.6044271399733,0.0041010100000
2060,1,MS,12.7787878800000,1,441480.9023692199844,441480.9023692199844,0.0041882800000
2061,1,MS,12.9848484800000,1,440452.3859759100014,440452.3859759100014,0.0042584700000
2062,1,MS,13.1060606100000,1,439435.9613972299849,439435.9613972299849,0.0043002500000
2063,1,MS,13.1303030300000,1,438430.5506168300053,438430.5506168300053,0.0043086500000
2064,1,MS,13.0272727300000,1,437376.4345037100138,437376.4345037100138,0.0042730500000
2065,1,MS,12.8848484800000,1,436221.8676902700099,436221.8676902700099,0.0042242700000
2066,1,MS,12.7030303000000,1,434976.4480153300101,434976.4480153300101,0.0041627400000
2067,1,MS,12.4909090900000,1,433648.4702251799754,433648.4702251799754,0.0040919800000
2068,1,MS,12.2484848500000,1,432265.5077268200112,432265.5077268200112,0.0040124400000
2069,1,MS,11.9878787900000,1,430859.5628002400044,430859.5628002400044,0.0039285100000
2070,1,MS,11.7363636400000,1,429440.7041772599914,429440.7041772599914,0.0038490200000
2071,1,MS,11.5121212100000,1,428007.7384348299820,428007.7384348299820,0.0037793900000
2072,1,MS,11.3181818200000,1,426589.1453404700151,426589.1453404700151,0.0037200900000
2073,1,MS,11.1151515200000,1,425219.8663434400223,425219.8663434400223,0.0036589200000
2074,1,MS,10.9151515200000,1,423909.5780445000273,423909.5780445000273,0.0035995500000
2075,1,MS,10.7000000000000,1,422663.4308785600006,422663.4308785600006,0.0035366700000
2076,1,MS,10.4909090900000,1,421480.5635779799777,421480.5635779799777,0.0034765200000
2077,1,MS,10.3666666700000,1,420350.9485999500030,420350.9485999500030,0.0034412200000
2078,1,MS,10.3151515200000,1,419267.1820045299828,419267.1820045299828,0.0034266800000
2079,1,MS,10.3545454500000,1,418220.7582972300006,418220.7582972300006,0.0034378000000
2080,1,MS,10.4212121200000,1,417210.1402835799963,417210.1402835799963,0.0034566800000
2081,1,MS,10.5424242400000,1,416231.2627584000002,416231.2627584000002,0.0034912500000
2082,1,MS,10.6939393900000,1,415282.5437448499724,415282.5437448499724,0.0035349200000
2083,1,MS,10.8606060600000,1,414363.8598832900170,414363.8598832900170,0.0035835200000
2084,1,MS,11.0575757600000,1,413464.0165360699757,413464.0165360699757,0.0036417400000
2085,1,MS,11.2272727300000,1,412574.1917439500103,412574.1917439500103,0.0036925800000
2086,1,MS,11.3272727300000,1,411687.9035201899824,411687.9035201899824,0.0037228500000
2087,1,MS,11.3121212100000,1,410805.2294162900071,410805.2294162900071,0.0037182500000
2088,1,MS,11.2181818200000,1,409865.6686194199719,409865.6686194199719,0.0036898400000
2089,1,MS,11.0727272700000,1,408824.5053635900258,408824.5053635900258,0.0036462500000
2090,1,MS,10.8545454500000,1,407691.9703981900238,407691.9703981900238,0.0035817400000
2091,1,MS,10.6303030300000,1,406465.2352008899907,406465.2352008899907,0.0035165200000
2092,1,MS,10.3969697000000,1,405155.5377044799970,405155.5377044799970,0.0034498000000
2093,1,MS,10.1303030300000,1,403782.4117766299751,403782.4117766299751,0.0033749700000
2094,1,MS,9.8848484800000,1,402360.0052803599974,402360.0052803599974,0.0033073900000
2095,1,MS,9.6393939400000,1,400901.0729932499817,400901.0729932499817,0.0032410600000
2096,1,MS,9.3969697000000,1,399436.9801201099763,399436.9801201099763,0.0031767300000
2097,1,MS,9.1606060600000,1,398010.6203127899789,398010.6203127899789,0.0031151300000
2098,1,MS,8.9212121200000,1,396638.8832842800184,396638.8832842800184,0.0030538600000
2099,1,MS,8.7424242400000,1,395322.9272027100087,395322.9272027100087,0.0030088100000
2100,1,MS,8.5757575800000,1,394064.3931613200111,394064.3931613200111,0.0029673700000
2101,1,MS,8.4666666700000,1,392858.3031092800084,392858.3031092800084,0.0029405300000
2102,1,MS,8.4454545500000,1,391695.9243334200000,391695.9243334200000,0.0029353300000
2103,1,MS,8.4878787900000,1,390571.1082934900187,390571.1082934900187,0.0029457300000
2104,1,MS,8.5848484900000,1,389478.9658031400177,389478.9658031400177,0.0029696200000
2105,1,MS,8.7272727300000,1,388415.4223769900273,388415.4223769900273,0.0030050300000
2106,1,MS,8.9333333300000,1,387374.9852224200149,387374.9852224200149,0.0030569300000
2107,1,MS,9.1696969700000,1,386355.1182408999885,386355.1182408999885,0.0031174800000
2108,1,MS,9.4272727300000,1,385340.2345258399728,385340.2345258399728,0.0031847100000
2109,1,MS,9.6454545400000,1,384315.4427767600282,384315.4427767600282,0.0032426800000
2110,1,MS,9.7666666700000,1,383276.8538769099978,383276.8538769099978,0.0032753000000
2111,1,MS,9.7727272700000,1,382223.9661147699808,382223.9661147699808,0.0032769400000
2112,1,MS,9.6575757600000,1,381102.1668732599937,381102.1668732599937,0.0032459300000
2113,1,MS,9.5181818200000,1,379863.7132571000257,379863.7132571000257,0.0032087500000
2114,1,MS,9.3363636400000,1,378521.1013813900063,378521.1013813900063,0.0031608300000
2115,1,MS,9.1363636400000,1,377081.5932145499974,377081.5932145499974,0.0031088800000
2116,1,MS,8.8818181800000,1,375576.0526143600000,375576.0526143600000,0.0030438800000
2117,1,MS,8.6030303000000,1,374030.2276207699906,374030.2276207699906,0.0029741200000
2118,1,MS,8.3242424200000,1,372460.1848568100249,372460.1848568100249,0.0029058200000
2119,1,MS,8.0575757600000,1,370875.4095295000006,370875.4095295000006,0.0028418300000
2120,1,MS,7.8757575800000,1,369297.1452767199953,369297.1452767199953,0.0027989400000
2121,1,MS,7.6909090900000,1,367767.2422957299859,367767.2422957299859,0.0027559400000
2122,1,MS,7.5424242400000,1,366292.2744857799844,366292.2744857799844,0.0027218400000
2123,1,MS,7.4030303000000,1,364876.0347192800255,364876.0347192800255,0.0026901800000
2124,1,MS,7.2939393900000,1,363516.8116088000243,363516.8116088000243,0.0026656300000
2125,1,MS,7.2969697000000,1,362202.5966534899781,362202.5966534899781,0.0026663100000
2126,1,MS,7.3939393900000,1,360922.6054223499959,360922.6054223499959,0.0026881200000
2127,1,MS,7.5272727300000,1,359673.7801053900039,359673.7801053900039,0.0027183800000
2128,1,MS,7.7272727300000,1,358449.8320734300069,358449.8320734300069,0.0027643500000
2129,1,MS,8.0000000000000,1,357243.1771103300271,357243.1771103300271,0.0028281800000
2130,1,MS,8.3181818200000,1,356050.5746775000007,356050.5746775000007,0.0029043500000
2131,1,MS,8.6575757600000,1,354869.9360428199871,354869.9360428199871,0.0029876500000
2132,1,MS,8.9575757600000,1,353690.3896311499993,353690.3896311499993,0.0030630900000
2133,1,MS,9.2424242400000,1,352495.2060393500142,352495.2060393500142,0.0031363300000
2134,1,MS,9.4303030300000,1,351279.2620981700020,351279.2620981700020,0.0031855000000
2135,1,MS,9.4969697000000,1,350042.2712876099977,350042.2712876099977,0.0032031200000
2136,1,MS,9.4515151500000,1,348712.4356605799985,348712.4356605799985,0.0031911000000
2137,1,MS,9.3484848500000,1,347234.6643960599904,347234.6643960599904,0.0031640000000
2138,1,MS,9.1787878800000,1,345639.5533076300053,345639.5533076300053,0.0031198300000
2139,1,MS,8.9515151500000,1,343950.8957874799962,343950.8957874799962,0.0030615500000
2140,1,MS,8.6696969700000,1,342211.5665737299714,342211.5665737299714,0.0029906700000
2141,1,MS,8.4060606100000,1,340444.0819199699908,340444.0819199699908,0.0029257100000
2142,1,MS,8.1666666700000,1,338659.3981390299741,338659.3981390299741,0.0028678500000
2143,1,MS,7.9606060600000,1,336862.3453139199992,336862.3453139199992,0.0028188800000
2144,1,MS,7.7848484900000,1,335086.3789282600046,335086.3789282600046,0.0027777200000
2145,1,MS,7.6363636400000,1,333370.1400590899866,333370.1400590899866,0.0027433700000
2146,1,MS,7.5212121200000,1,331717.9546351599856,331717.9546351599856,0.0027170000000
2147,1,MS,7.4121212100000,1,330131.5603443600121,330131.5603443600121,0.0026922300000
2148,1,MS,7.3121212100000,1,328609.5040934400167,328609.5040934400167,0.0026697100000
2149,1,MS,7.3848484900000,1,327129.6482248500106,327129.6482248500106,0.0026860700000
2150,1,MS,7.4666666700000,1,325688.5109056499787,325688.5109056499787,0.0027045900000
2151,1,MS,7.6333333300000,1,324274.6601360099739,324274.6601360099739,0.0027426700000
2152,1,MS,7.8666666700000,1,322881.0281948199845,322881.0281948199845,0.0027968100000
2153,1,MS,8.1454545400000,1,321504.3374534000177,321504.3374534000177,0.0028627700000
2154,1,MS,8.4727272700000,1,320137.9910918400274,320137.9910918400274,0.0029420100000
2155,1,MS,8.7909090900000,1,318782.8960168199847,318782.8960168199847,0.0030209700000
2156,1,MS,9.1454545400000,1,317416.8563607900287,317416.8563607900287,0.0031112200000
2157,1,MS,9.4757575800000,1,316024.5310430399841,316024.5310430399841,0.0031975100000
2158,1,MS,9.6666666700000,1,314608.8898155899951,314608.8898155899951,0.0032483700000
2159,1,MS,9.7333333300000,1,313174.5824792800122,313174.5824792800122,0.0032663000000
2160,1,MS,9.7181818200000,1,311636.7885750100249,311636.7885750100249,0.0032622200000
2161,1,MS,9.6515151500000,1,309945.8581788499723,309945.8581788499723,0.0032443000000
2162,1,MS,9.5242424200000,1,308139.3840326599893,308139.3840326599893,0.0032103500000
2163,1,MS,9.3454545500000,1,306243.3334797599819,306243.3334797599819,0.0031632100000
2164,1,MS,9.1454545400000,1,304297.4561097800033,304297.4561097800033,0.0031112200000
2165,1,MS,8.9393939400000,1,302327.9003864600090,302327.9003864600090,0.0030584700000
2166,1,MS,8.6757575800000,1,300356.5826542599825,300356.5826542599825,0.0029921700000
2167,1,MS,8.4363636400000,1,298387.5721882799990,298387.5721882799990,0.0029331100000
2168,1,MS,8.2515151500000,1,296448.4542110799812,296448.4542110799812,0.0028882400000
2169,1,MS,8.1060606100000,1,294571.9555796000059,294571.9555796000059,0.0028533600000
2170,1,MS,7.9545454500000,1,292765.8713386700256,292765.8713386700256,0.0028174500000
2171,1,MS,7.7969697000000,1,291033.4532361400197,291033.4532361400197,0.0027805400000
2172,1,MS,7.6939393900000,1,289366.2642847999814,289366.2642847999814,0.0027566400000
2173,1,MS,7.7333333300000,1,287744.3124799000216,287744.3124799000216,0.0027657500000
2174,1,MS,7.7696969700000,1,286169.1149979499751,286169.1149979499751,0.0027741900000
2175,1,MS,7.8303030300000,1,284637.7240787399933,284637.7240787399933,0.0027883100000
2176,1,MS,7.9727272700000,1,283138.5822174799978,283138.5822174799978,0.0028217400000
2177,1,MS,8.2181818200000,1,281659.5794898099848,281659.5794898099848,0.0028802100000
2178,1,MS,8.5363636400000,1,280192.0462448900216,280192.0462448900216,0.0029576500000
2179,1,MS,8.8303030300000,1,278739.5571451599826,278739.5571451599826,0.0030308800000
2180,1,MS,9.1363636400000,1,277287.7804123699898,277287.7804123699898,0.0031088800000
2181,1,MS,9.3909090900000,1,275828.7707229200169,275828.7707229200169,0.0031751400000
2182,1,MS,9.4969697000000,1,274370.5667791200103,274370.5667791200103,0.0032031200000
2183,1,MS,9.5303030300000,1,272912.2987776700174,272912.2987776700174,0.0032119600000
2184,1,MS,9.4878787900000,1,271405.1804404900176,271405.1804404900176,0.0032007100000
2185,1,MS,9.3787878800000,1,269810.9464384799940,269810.9464384799940,0.0031719500000
2186,1,MS,9.2030303000000,1,268143.3317946600146,268143.3317946600146,0.0031261100000
2187,1,MS,8.9727272700000,1,266412.1961008600192,266412.1961008600192,0.0030669500000
2188,1,MS,8.6939393900000,1,264664.1493898699991,264664.1493898699991,0.0029967000000
2189,1,MS,8.4060606100000,1,262924.7501233899966,262924.7501233899966,0.0029257100000
2190,1,MS,8.1303030300000,1,261210.0580637700041,261210.0580637700041,0.0028591500000
2191,1,MS,7.8848484900000,1,259524.2645855300070,259524.2645855300070,0.0028010700000
2192,1,MS,7.6848484800000,1,257880.4540797999944,257880.4540797999944,0.0027545400000
2193,1,MS,7.5272727300000,1,256294.9713858200121,256294.9713858200121,0.0027183800000
2194,1,MS,7.3727272700000,1,254768.8009491699922,254768.8009491699922,0.0026833400000
2195,1,MS,7.1969697000000,1,253302.6492271799943,253302.6492271799943,0.0026439900000
2196,1,MS,7.0696969700000,1,251889.6212064000138,251889.6212064000138,0.0026158200000
2197,1,MS,7.0272727300000,1,250518.6441321400052,250518.6441321400052,0.0026064900000
2198,1,MS,7.0242424200000,1,249183.8071663099981,249183.8071663099981,0.0026058300000
2199,1,MS,7.1393939400000,1,247870.6369224200025,247870.6369224200025,0.0026312100000
2200,1,MS,7.2818181800000,1,246576.1151343400124,246576.1151343400124,0.0026629200000
2201,1,MS,7.4272727300000,1,245299.5243620600086,245299.5243620600086,0.0026956600000
2202,1,MS,7.6212121200000,1,244036.0824736100039,244036.0824736100039,0.0027398900000
2203,1,MS,7.7939393900000,1,242788.2690436500125,242788.2690436500125,0.0027798300000
2204,1,MS,8.0333333300000,1,241534.4876028799918,241534.4876028799918,0.0028360700000
2205,1,MS,8.2363636400000,1,240264.0468178600131,240264.0468178600131,0.0028845900000
2206,1,MS,8.3000000000000,1,238975.9544385999907,238975.9544385999907,0.0028999500000
2207,1,MS,8.3121212100000,1,237662.3323887700099,237662.3323887700099,0.0029028800000
2208,1,MS,8.2636363600000,1,236274.6822941800056,236274.6822941800056,0.0028911600000
2209,1,MS,8.1575757600000,1,234778.7348607399908,234778.7348607399908,0.0028656700000
2210,1,MS,7.9818181800000,1,233206.9104227600037,233206.9104227600037,0.0028238800000
2211,1,MS,7.7424242400000,1,231578.3997264800128,231578.3997264800128,0.0027678600000
2212,1,MS,7.4515151500000,1,229926.1872158700135,229926.1872158700135,0.0027011500000
2213,1,MS,7.1454545400000,1,228271.4506212300039,228271.4506212300039,0.0026325500000
2214,1,MS,6.8696969700000,1,226619.9641556600109,226619.9641556600109,0.0025721100000
2215,1,MS,6.6030303000000,1,224976.2820019900100,224976.2820019900100,0.0025148800000
2216,1,MS,6.3969697000000,1,223356.7118442800129,223356.7118442800129,0.0024714500000
2217,1,MS,6.1878787900000,1,221787.1255083800061,221787.1255083800061,0.0024280800000
2218,1,MS,5.9939393900000,1,220270.5329533700133,220270.5329533700133,0.0023884800000
2219,1,MS,5.7969697000000,1,218809.2926184799871,218809.2926184799871,0.0023488600000
2220,1,MS,5.6515151500000,1,217398.6502535800100,217398.6502535800100,0.0023199900000
2221,1,MS,5.6545454600000,1,216022.4819242900121,216022.4819242900121,0.0023205900000
2222,1,MS,5.6727272700000,1,214678.9379633300123,214678.9379633300123,0.0023241800000
2223,1,MS,5.7848484900000,1,213357.6079429000092,213357.6079429000092,0.0023464400000
2224,1,MS,5.9363636400000,1,212054.0573055600107,212054.0573055600107,0.0023768300000
2225,1,MS,6.1000000000000,1,210767.6684308600088,210767.6684308600088,0.0024100600000
2226,1,MS,6.2939393900000,1,209494.3591535199957,209494.3591535199957,0.0024499900000
2227,1,MS,6.4909090900000,1,208234.3883918600040,208234.3883918600040,0.0024911600000
2228,1,MS,6.7151515100000,1,206973.4840755900077,206973.4840755900077,0.0025388000000
2229,1,MS,6.9181818200000,1,205701.2082118300023,205701.2082118300023,0.0025826500000
2230,1,MS,7.0454545500000,1,204417.7399207300041,204417.7399207300041,0.0026104900000
2231,1,MS,7.1121212100000,1,203121.9282020000101,203121.9282020000101,0.0026251800000
2232,1,MS,7.1090909100000,1,201771.9436942799948,201771.9436942799948,0.0026245100000
2233,1,MS,7.0848484900000,1,200330.9362473500078,200330.9362473500078,0.0026191600000
2234,1,MS,7.0424242400000,1,198813.3973221899942,198813.3973221899942,0.0026098200000
2235,1,MS,6.9545454500000,1,197237.9289310199965,197237.9289310199965,0.0025905700000
2236,1,MS,6.8848484900000,1,195623.2491033000115,195623.2491033000115,0.0025754000000
2237,1,MS,6.7848484900000,1,193993.3075748400006,193993.3075748400006,0.0025537700000
2238,1,MS,6.6818181800000,1,192354.2670428800047,192354.2670428800047,0.0025316600000
2239,1,MS,6.6060606100000,1,190706.9426855600032,190706.9426855600032,0.0025155200000
2240,1,MS,6.5242424200000,1,189073.2247611499915,189073.2247611499915,0.0024981900000
2241,1,MS,6.4878787900000,1,187470.1517358999990,187470.1517358999990,0.0024905200000
2242,1,MS,6.4060606100000,1,185909.8190730400092,185909.8190730400092,0.0024733500000
