t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,mineral_N_fertilization_rate
2953,109,13,9.8,1043.666667,9.856364583,0.58,360,1.6,0
2954,109,14,11.5,1346.666667,9.853333333,0.53,360,1.6,0
2955,109,15,11.9,1447.666667,9.847260417,0.46,360,1.6,0
2956,109,16,11.7,830.4444444,9.838260417,0.5,360,1.6,0
2957,109,17,10.6,516.2222222,9.835291667,0.58,360,1.6,0
2958,109,18,9.7,145.8888889,9.8294375,0.61,360,1.6,0
2959,109,19,9.2,33.66666667,9.82078125,0.65,360,1.6,0
2960,109,20,8.5,0,9.817854167,0.67,360,1.6,0
2961,109,21,8.6,0,9.811895833,0.65,360,1.6,0
2962,109,22,8.1,0,9.802604167,0.68,360,1.6,0
2963,109,23,6.7,0,9.799489583,0.86,360,1.6,0
2964,109,24,6.5,0,9.793302083,0.89,360,4.4,0
2965,110,1,6.2,0,9.784208333,0.91,360,4.4,0
2966,110,2,6.1,0,9.78125,0.93,360,4.4,0
2967,110,3,6.1,0,9.775666667,0.95,360,4.4,0
2968,110,4,6.3,0,9.7685,0.97,360,4.4,0
2969,110,5,6.7,0,9.7664375,0.98,360,4.4,0
2970,110,6,7.1,11.22222222,9.762697917,0.99,360,4.4,0
2971,110,7,7.7,78.55555556,9.75809375,1,360,4.4,0
2972,110,8,8.5,213.2222222,9.7568125,1,360,4.4,0
2973,110,9,9.2,314.2222222,9.754510417,1,360,4.4,0
2974,110,10,9.7,258.1111111,9.7515625,0.99,360,4.4,0
2975,110,11,10.4,269.3333333,9.750604167,0.99,360,4.4,0
2976,110,12,10.7,336.6666667,9.748677083,0.98,360,4.4,0
2977,110,13,11.2,224.4444444,9.745697917,0.98,360,4.4,0
2978,110,14,11.7,314.2222222,9.744677083,0.97,360,4.4,0
2979,110,15,12,325.4444444,9.742510417,0.98,360,4.4,0
2980,110,16,11.9,179.5555556,9.73903125,0.98,360,4.4,0
2981,110,17,12.2,89.77777778,9.737833333,0.99,360,4.4,0
2982,110,18,12.3,33.66666667,9.73540625,0.99,360,4.4,0
2983,110,19,12.4,11.22222222,9.731520833,0.99,360,4.4,0
2984,110,20,12.6,0,9.73009375,0.98,360,4.4,0
2985,110,21,12.6,0,9.7271875,0.98,360,4.4,0
2986,110,22,12.6,0,9.7224375,0.96,360,4.4,0
2987,110,23,12.1,0,9.720708333,0.96,360,4.4,0
2988,110,24,11.4,0,9.717041667,0.95,360,5.1,0
2989,111,1,11,0,9.710635417,0.94,360,5.1,0
2990,111,2,10.5,0,9.708333333,0.91,360,5.1,0
2991,111,3,10.1,0,9.702072917,0.94,360,5.1,0
2992,111,4,10,0,9.690822917,0.95,360,5.1,0
2993,111,5,9.1,0,9.687385417,0.93,360,5.1,0
2994,111,6,9.8,123.4444444,9.680927083,0.93,360,5.1,0
2995,111,7,10.9,460.1111111,9.67221875,0.9,360,5.1,0
2996,111,8,11.1,785.5555556,9.6695,0.87,360,5.1,0
2997,111,9,12.4,841.6666667,9.664239583,0.87,360,5.1,0
2998,111,10,12.4,897.7777778,9.656875,0.8,360,5.1,0
2999,111,11,14.5,1178.333333,9.654520833,0.78,360,5.1,0
3000,111,12,15.8,1122.222222,9.649822917,0.78,360,5.1,0
3001,111,13,13.4,763.1111111,9.642677083,0.83,360,5.1,0
3002,111,14,14.3,1256.888889,9.64021875,0.68,360,5.1,0
3003,111,15,8.5,572.3333333,9.635260417,0.71,360,5.1,0
3004,111,16,13.1,819.2222222,9.627427083,0.83,360,5.1,0
3005,111,17,12.7,527.4444444,9.62471875,0.79,360,5.1,0
3006,111,18,12.3,325.4444444,9.619260417,0.79,360,5.1,0
3007,111,19,11.7,56.11111111,9.610729167,0.85,360,5.1,0
3008,111,20,11,0,9.607875,0.84,360,5.1,0
3009,111,21,10.6,0,9.6021875,0.8,360,5.1,0
3010,111,22,10.3,0,9.593875,0.83,360,5.1,0
3011,111,23,9.9,0,9.591145833,0.86,360,5.1,0
3012,111,24,9.6,0,9.585666667,0.86,360,4.3,0
3013,112,1,9.4,0,9.5771875,0.88,360,4.3,0
3014,112,2,9.3,0,9.574291667,0.89,360,4.3,0
3015,112,3,9,0,9.568427083,0.9,360,4.3,0
3016,112,4,8.8,0,9.559416667,0.92,360,4.3,0
3017,112,5,8.5,0,9.55628125,0.91,360,4.3,0
3018,112,6,8.8,67.33333333,9.54984375,0.9,360,4.3,0
3019,112,7,10.5,370.3333333,9.53975,0.85,360,4.3,0
3020,112,8,11.5,796.7777778,9.536375,0.78,360,4.3,0
3021,112,9,12.3,920.2222222,9.52965625,0.75,360,4.3,0
3022,112,10,11.7,909,9.519791667,0.77,360,4.3,0
3023,112,11,13.3,1111,9.516552083,0.68,360,4.3,0
3024,112,12,12.7,1054.888889,9.51015625,0.68,360,4.3,0
3025,112,13,14.6,1335.444444,9.500885417,0.67,360,4.3,0
3026,112,14,12.7,931.4444444,9.49790625,0.67,360,4.3,0
3027,112,15,14.2,1077.333333,9.492083333,0.61,360,4.3,0
3028,112,16,13.8,909,9.48375,0.64,360,4.3,0
3029,112,17,12.6,594.7777778,9.481104167,0.68,360,4.3,0
3030,112,18,12,258.1111111,9.476135417,0.68,360,4.3,0
3031,112,19,12,44.88888889,9.469375,0.68,360,4.3,0
3032,112,20,10.2,0,9.467291667,0.76,360,4.3,0
3033,112,21,8.7,0,9.463302083,0.83,360,4.3,0
3034,112,22,8.5,0,9.457260417,0.83,360,4.3,0
3035,112,23,8,0,9.455177083,0.85,360,4.3,0
3036,112,24,7,0,9.450875,0.85,360,4.1,0
3037,113,1,7.7,0,9.444395833,0.91,360,4.1,0
3038,113,2,6.9,0,9.442291667,0.94,360,4.1,0
3039,113,3,7.1,0,9.438145833,0.96,360,4.1,0
3040,113,4,7.1,0,9.432427083,0.97,360,4.1,0
3041,113,5,7.3,0,9.430697917,0.98,360,4.1,0
3042,113,6,7.8,56.11111111,9.427458333,0.97,360,4.1,0
3043,113,7,8.2,112.2222222,9.42296875,0.96,360,4.1,0
3044,113,8,9.7,415.2222222,9.421520833,0.94,360,4.1,0
3045,113,9,9.4,325.4444444,9.418666667,0.91,360,4.1,0
3046,113,10,9.4,291.7777778,9.414333333,0.94,360,4.1,0
3047,113,11,10.8,460.1111111,9.412854167,0.91,360,4.1,0
3048,113,12,12.2,774.3333333,9.409916667,0.84,360,4.1,0
3049,113,13,12.4,381.5555556,9.4058125,0.8,360,4.1,0
3050,113,14,13.4,549.8888889,9.404583333,0.7,360,4.1,0
3051,113,15,12.3,246.8888889,9.402354167,0.71,360,4.1,0
3052,113,16,10.2,112.2222222,9.399520833,0.8,360,4.1,0
3053,113,17,8.8,246.8888889,9.39871875,0.94,360,4.1,0
3054,113,18,8.9,56.11111111,9.397260417,0.97,360,4.1,0
3055,113,19,9.5,33.66666667,9.395333333,0.98,360,4.1,0
3056,113,20,10.1,0,9.394760417,0.98,360,4.1,0
3057,113,21,9.2,0,9.393729167,0.97,360,4.1,0
3058,113,22,8.1,0,9.392802083,0.98,360,4.1,0
3059,113,23,7.5,0,9.392760417,0.95,360,4.1,0
3060,113,24,7.5,0,9.393229167,0.92,360,3.1,0
3061,114,1,7.4,0,9.395239583,0.93,360,3.1,0
3062,114,2,7.7,0,9.396135417,0.96,360,3.1,0
3063,114,3,7.7,0,9.398,0.97,360,3.1,0
3064,114,4,7.7,0,9.400770833,0.96,360,3.1,0
3065,114,5,7.5,0,9.401708333,0.95,360,3.1,0
3066,114,6,7.7,22.44444444,9.40371875,0.94,360,3.1,0
3067,114,7,7.7,89.77777778,9.407458333,0.95,360,3.1,0
3068,114,8,8.3,145.8888889,9.408916667,0.92,360,3.1,0
3069,114,9,9.7,381.5555556,9.412239583,0.88,360,3.1,0
3070,114,10,11,628.4444444,9.418427083,0.81,360,3.1,0
3071,114,11,11.7,763.1111111,9.420822917,0.79,360,3.1,0
3072,114,12,12.7,942.6666667,9.426166667,0.79,360,3.1,0
3073,114,13,11.5,1324.222222,9.435541667,0.77,360,3.1,0
3074,114,14,12.4,1155.888889,9.43903125,0.68,360,3.1,0
3075,114,15,13.2,1492.555556,9.446552083,0.62,360,3.1,0
3076,114,16,12.8,920.2222222,9.45896875,0.67,360,3.1,0
3077,114,17,12.9,460.1111111,9.463302083,0.71,360,3.1,0
3078,114,18,11.7,336.6666667,9.472166667,0.76,360,3.1,0
3079,114,19,10.3,67.33333333,9.48578125,0.8,360,3.1,0
3080,114,20,9.5,0,9.490447917,0.83,360,3.1,0
3081,114,21,8.2,0,9.500072917,0.89,360,3.1,0
3082,114,22,6.8,0,9.515489583,0.92,360,3.1,0
3083,114,23,6.9,0,9.520958333,0.96,360,3.1,0
3084,114,24,5.8,0,9.532625,0.97,360,2,0
3085,115,1,5.9,0,9.552072917,0.99,360,2,0
3086,115,2,4.3,0,9.558947917,0.99,360,2,0
3087,115,3,4.6,0,9.572854167,1,360,2,0
3088,115,4,4.4,0,9.593541667,1,360,2,0
3089,115,5,4,11.22222222,9.60034375,1,360,2,0
3090,115,6,6.6,224.4444444,9.613791667,1,360,2,0
3091,115,7,10.1,561.1111111,9.633645833,0.91,360,2,0
3092,115,8,12.3,864.1111111,9.640260417,0.74,360,2,0
3093,115,9,13.1,1200.777778,9.65359375,0.69,360,2,0
3094,115,10,14.3,1537.444444,9.67403125,0.62,360,2,0
3095,115,11,14.1,1447.666667,9.68103125,0.61,360,2,0
3096,115,12,15.4,1537.444444,9.69534375,0.59,360,2,0
3097,115,13,16.2,1526.222222,9.717666667,0.57,360,2,0
3098,115,14,16.2,1043.666667,9.725322917,0.54,360,2,0
3099,115,15,15.6,987.5555556,9.7410625,0.53,360,2,0
3100,115,16,15.2,527.4444444,9.765822917,0.53,360,2,0
3101,115,17,14.9,303,9.774416667,0.53,360,2,0
3102,115,18,14,123.4444444,9.792052083,0.63,360,2,0
3103,115,19,12.7,22.44444444,9.819541667,0.69,360,2,0
3104,115,20,12.4,0,9.82903125,0.73,360,2,0
3105,115,21,11.8,0,9.848291667,0.76,360,2,0
3106,115,22,11.2,0,9.87765625,0.76,360,2,0
3107,115,23,11.5,0,9.8874375,0.81,360,2,0
3108,115,24,11.3,0,9.906916667,0.83,360,1.3,0
3109,116,1,10.2,0,9.936083333,0.89,360,1.3,0
3110,116,2,10.1,0,9.945760417,0.93,360,1.3,0
3111,116,3,9.9,0,9.965020833,0.95,360,1.3,0
3112,116,4,9.9,0,9.993541667,0.96,360,1.3,0
3113,116,5,10,0,10.003,0.96,360,1.3,0
3114,116,6,10.2,56.11111111,10.0219375,0.96,360,1.3,0
3115,116,7,11.2,157.1111111,10.05021875,0.94,360,1.3,0
3116,116,8,12,213.2222222,10.05966667,0.91,360,1.3,0
3117,116,9,13,370.3333333,10.078625,0.86,360,1.3,0
3118,116,10,16.4,998.7777778,10.10730208,0.69,360,1.3,0
3119,116,11,16.9,852.8888889,10.1169375,0.69,360,1.3,0
3120,116,12,16.3,785.5555556,10.13638542,0.67,360,1.3,0
3121,116,13,15.9,381.5555556,10.16597917,0.76,360,1.3,0
3122,116,14,15.2,336.6666667,10.17590625,0.83,360,1.3,0
3123,116,15,13.5,168.3333333,10.19584375,0.93,360,1.3,0
3124,116,16,13.6,291.7777778,10.22591667,0.89,360,1.3,0
3125,116,17,13.3,134.6666667,10.23597917,0.93,360,1.3,0
3126,116,18,13.6,44.88888889,10.256125,0.92,360,1.3,0
3127,116,19,12.6,11.22222222,10.28671875,0.96,360,1.3,0
3128,116,20,11.8,0,10.29698958,0.97,360,1.3,0
3129,116,21,11.8,0,10.31744792,0.91,360,1.3,0
3130,116,22,11.4,0,10.34722917,0.92,360,1.3,0
3131,116,23,11.2,0,10.35677083,0.94,360,1.3,0
3132,116,24,11.2,0,10.37510417,0.94,360,3.6,0
3133,117,1,11.2,0,10.40060417,0.92,360,3.6,0
3134,117,2,10.6,0,10.40860417,0.95,360,3.6,0
3135,117,3,10.7,0,10.4239375,0.95,360,3.6,0
3136,117,4,10.6,0,10.4458125,0.93,360,3.6,0
3137,117,5,10.3,0,10.45301042,0.94,360,3.6,0
3138,117,6,10.9,89.77777778,10.46732292,0.96,360,3.6,0
3139,117,7,11.9,280.5555556,10.48813542,0.94,360,3.6,0
3140,117,8,13.2,505,10.49486458,0.89,360,3.6,0
3141,117,9,14.6,942.6666667,10.50816667,0.87,360,3.6,0
3142,117,10,15,1088.555556,10.5278125,0.84,360,3.6,0
3143,117,11,17.2,931.4444444,10.53434375,0.78,360,3.6,0
3144,117,12,18.4,1492.555556,10.54742708,0.68,360,3.6,0
3145,117,13,19.3,1021.222222,10.56680208,0.69,360,3.6,0
3146,117,14,18.3,1032.444444,10.57314583,0.63,360,3.6,0
3147,117,15,19.7,987.5555556,10.58557292,0.6,360,3.6,0
3148,117,16,18.9,1043.666667,10.60344792,0.61,360,3.6,0
3149,117,17,17.7,628.4444444,10.60915625,0.62,360,3.6,0
3150,117,18,16.5,291.7777778,10.62016667,0.63,360,3.6,0
3151,117,19,15,67.33333333,10.63576042,0.67,360,3.6,0
3152,117,20,13.9,0,10.64077083,0.75,360,3.6,0
3153,117,21,13.4,0,10.6508125,0.78,360,3.6,0
3154,117,22,13.1,0,10.66692708,0.8,360,3.6,0
3155,117,23,12.1,0,10.6728125,0.82,360,3.6,0
3156,117,24,11.6,0,10.68559375,0.86,360,4.3,0
3157,118,1,11.1,0,10.70805208,0.88,360,4.3,0
3158,118,2,10.5,0,10.71632292,0.9,360,4.3,0
3159,118,3,9.3,0,10.73379167,0.93,360,4.3,0
3160,118,4,9,0,10.76169792,0.95,360,4.3,0
3161,118,5,9.4,11.22222222,10.77130208,0.96,360,4.3,0
3162,118,6,9.8,145.8888889,10.79082292,0.96,360,4.3,0
3163,118,7,11.7,471.3333333,10.82072917,0.9,360,4.3,0
3164,118,8,13.1,819.2222222,10.83084375,0.82,360,4.3,0
3165,118,9,14.6,1155.888889,10.85129167,0.76,360,4.3,0
3166,118,10,16.1,1559.888889,10.88254167,0.71,360,4.3,0
3167,118,11,16.3,1515,10.89308333,0.66,360,4.3,0
3168,118,12,16.9,1638.444444,10.91426042,0.65,360,4.3,0
3169,118,13,17.2,1515,10.94617708,0.65,360,4.3,0
3170,118,14,17.4,1189.555556,10.95685417,0.63,360,4.3,0
3171,118,15,16.9,1178.333333,10.9783125,0.63,360,4.3,0
3172,118,16,16.5,740.6666667,11.01108333,0.64,360,4.3,0
3173,118,17,15.7,527.4444444,11.02222917,0.69,360,4.3,0
3174,118,18,15.3,190.7777778,11.04488542,0.69,360,4.3,0
3175,118,19,14.2,67.33333333,11.07971875,0.74,360,4.3,0
3176,118,20,13.3,0,11.09152083,0.78,360,4.3,0
3177,118,21,12.8,0,11.11529167,0.82,360,4.3,0
3178,118,22,13.5,0,11.15028125,0.8,360,4.3,0
3179,118,23,13.2,0,11.16148958,0.77,360,4.3,0
3180,118,24,12.9,0,11.18289583,0.8,360,4,0
3181,119,1,11.3,0,11.21278125,0.83,360,4,0
3182,119,2,10.7,0,11.22233333,0.9,360,4,0
3183,119,3,10.3,0,11.24092708,0.93,360,4,0
3184,119,4,10.3,0,11.26734375,0.92,360,4,0
3185,119,5,10.8,11.22222222,11.2758125,0.88,360,4,0
3186,119,6,11,123.4444444,11.29229167,0.87,360,4,0
3187,119,7,12.1,303,11.31614583,0.86,360,4,0
3188,119,8,12.8,516.2222222,11.32398958,0.82,360,4,0
3189,119,9,13.6,606,11.33954167,0.79,360,4,0
3190,119,10,14.4,516.2222222,11.36234375,0.78,360,4,0
3191,119,11,16.1,864.1111111,11.36979167,0.71,360,4,0
3192,119,12,16.6,1402.777778,11.38454167,0.75,360,4,0
3193,119,13,16.6,1088.555556,11.40633333,0.7,360,4,0
3194,119,14,17.5,1111,11.41357292,0.69,360,4,0
3195,119,15,18.2,875.3333333,11.42801042,0.67,360,4,0
3196,119,16,17,628.4444444,11.44952083,0.71,360,4,0
3197,119,17,16.1,168.3333333,11.45667708,0.76,360,4,0
3198,119,18,16,134.6666667,11.47107292,0.77,360,4,0
3199,119,19,14.6,56.11111111,11.49290625,0.79,360,4,0
3200,119,20,14,0,11.50026042,0.82,360,4,0
3201,119,21,13.1,0,11.51501042,0.83,360,4,0
3202,119,22,11.8,0,11.53715625,0.86,360,4,0
3203,119,23,10.8,0,11.54448958,0.88,360,4,0
3204,119,24,9.2,0,11.55894792,0.9,360,1.5,0
3205,120,1,9.8,0,11.58004167,0.94,360,1.5,0
3206,120,2,8.7,0,11.58703125,0.96,360,1.5,0
3207,120,3,8.7,0,11.60116667,0.96,360,1.5,0
3208,120,4,7.9,0,11.6231875,0.96,360,1.5,0
3209,120,5,7.5,11.22222222,11.63071875,0.98,360,1.5,0
3210,120,6,9,112.2222222,11.64592708,0.99,360,1.5,0
3211,120,7,11.5,404,11.6686875,0.96,360,1.5,0
3212,120,8,12.6,718.2222222,11.67616667,0.85,360,1.5,0
3213,120,9,14.8,830.4444444,11.69089583,0.81,360,1.5,0
3214,120,10,16.5,1189.555556,11.71211458,0.73,360,1.5,0
3215,120,11,18.3,1571.111111,11.71888542,0.72,360,1.5,0
3216,120,12,19.5,1672.111111,11.73190625,0.66,360,1.5,0
3217,120,13,20.2,1537.444444,11.74989583,0.64,360,1.5,0
3218,120,14,21,1458.888889,11.75546875,0.63,360,1.5,0
3219,120,15,21,1245.666667,11.7659375,0.6,360,1.5,0
3220,120,16,20.5,1111,11.78,0.57,360,1.5,0
3221,120,17,19.8,763.1111111,11.78423958,0.6,360,1.5,0
3222,120,18,18.1,404,11.79207292,0.66,360,1.5,0
3223,120,19,15.9,78.55555556,11.80235417,0.71,360,1.5,0
3224,120,20,16.3,0,11.80538542,0.79,360,1.5,0
3225,120,21,15.6,0,11.81095833,0.82,360,1.5,0
3226,120,22,13.9,0,11.81797917,0.88,360,1.5,0
3227,120,23,14.1,0,11.82004167,0.92,360,1.5,0
3228,120,24,12.7,0,11.8238125,0.91,360,1.6,0
3229,121,1,11.8,0,11.82884375,0.94,360,1.6,0
3230,121,2,11.4,0,11.83044792,0.97,360,1.6,0
3231,121,3,10.8,0,11.83351042,0.98,360,1.6,0
3232,121,4,10.1,0,11.83770833,0.99,360,1.6,0
3233,121,5,9.1,11.22222222,11.83892708,1,360,1.6,0
3234,121,6,10.9,190.7777778,11.841,1,360,1.6,0
3235,121,7,13.1,527.4444444,11.84347917,0.98,360,1.6,0
3236,121,8,15.4,886.5555556,11.84416667,0.84,360,1.6,0
3237,121,9,17.4,1122.222222,11.84533333,0.72,360,1.6,0
3238,121,10,18.5,1380.333333,11.84671875,0.59,360,1.6,0
3239,121,11,19.6,1672.111111,11.84708333,0.56,360,1.6,0
3240,121,12,20.8,1840.444444,11.847625,0.47,360,1.6,0
3241,121,13,21.7,1739.444444,11.84804167,0.48,360,1.6,0
3242,121,14,21.4,1548.666667,11.84815625,0.5,360,1.6,0
3243,121,15,21.5,1436.444444,11.84835417,0.49,360,1.6,0
3244,121,16,21.4,1111,11.84869792,0.51,360,1.6,0
3245,121,17,20,740.6666667,11.84883333,0.58,360,1.6,0
3246,121,18,18.4,381.5555556,11.84916667,0.59,360,1.6,0
3247,121,19,15.7,78.55555556,11.84958333,0.68,360,1.6,0
3248,121,20,15.2,0,11.84971875,0.66,360,1.6,0
3249,121,21,12.7,0,11.85028125,0.75,360,1.6,0
3250,121,22,12.5,0,11.8524375,0.76,360,1.6,0
3251,121,23,10.9,0,11.85366667,0.79,360,1.6,0
3252,121,24,10.7,0,11.85697917,0.82,360,1.2,0
3253,122,1,9.8,0,11.86366667,0.77,360,1.2,0
3254,122,2,9.4,0,11.86625,0.9,360,1.2,0
3255,122,3,8.4,0,11.87182292,0.92,360,1.2,0
3256,122,4,7.9,0,11.88076042,0.95,360,1.2,0
3257,122,5,7.6,22.44444444,11.88380208,0.96,360,1.2,0
3258,122,6,10.5,224.4444444,11.88990625,0.93,360,1.2,0
3259,122,7,12.8,538.6666667,11.89960417,0.85,360,1.2,0
3260,122,8,15.9,864.1111111,11.903,0.74,360,1.2,0
3261,122,9,18,1212,11.91,0.64,360,1.2,0
3262,122,10,19.2,1492.555556,11.9209375,0.6,360,1.2,0
3263,122,11,20.2,1683.333333,11.92459375,0.61,360,1.2,0
3264,122,12,21.2,1761.888889,11.93192708,0.55,360,1.2,0
3265,122,13,22.2,1750.666667,11.94297917,0.5,360,1.2,0
3266,122,14,22.9,1649.666667,11.9466875,0.43,360,1.2,0
3267,122,15,22.1,1414,11.95416667,0.47,360,1.2,0
3268,122,16,22.4,1043.666667,11.96551042,0.49,360,1.2,0
3269,122,17,21.5,707,11.969375,0.47,360,1.2,0
3270,122,18,19.8,359.1111111,11.97725,0.55,360,1.2,0
3271,122,19,17.8,89.77777778,11.98961458,0.59,360,1.2,0
3272,122,20,15.9,0,11.99386458,0.65,360,1.2,0
3273,122,21,15.1,0,12.00239583,0.68,360,1.2,0
3274,122,22,14.4,0,12.01488542,0.76,360,1.2,0
3275,122,23,12.8,0,12.01888542,0.83,360,1.2,0
3276,122,24,12.8,0,12.02639583,0.82,360,2.8,0
3277,123,1,11.6,0,12.03575,0.85,360,2.8,0
3278,123,2,10.9,0,12.03834375,0.86,360,2.8,0
3279,123,3,10.3,0,12.04289583,0.89,360,2.8,0
3280,123,4,9.2,0,12.04864583,0.91,360,2.8,0
3281,123,5,9.6,22.44444444,12.05047917,0.91,360,2.8,0
3282,123,6,12,190.7777778,12.05422917,0.89,360,2.8,0
3283,123,7,14.8,527.4444444,12.06041667,0.79,360,2.8,0
3284,123,8,16.8,841.6666667,12.06261458,0.73,360,2.8,0
3285,123,9,19.2,1178.333333,12.06708333,0.65,360,2.8,0
3286,123,10,20.5,1470.111111,12.07395833,0.57,360,2.8,0
3287,123,11,21.4,1683.333333,12.07630208,0.52,360,2.8,0
3288,123,12,22.1,1806.777778,12.08108333,0.52,360,2.8,0
3289,123,13,22.7,1593.555556,12.0884375,0.5,360,2.8,0
3290,123,14,21.4,1335.444444,12.09091667,0.56,360,2.8,0
3291,123,15,21.9,1245.666667,12.09586458,0.47,360,2.8,0
3292,123,16,20.6,695.7777778,12.10320833,0.53,360,2.8,0
3293,123,17,21.1,650.8888889,12.10563542,0.51,360,2.8,0
3294,123,18,19.8,291.7777778,12.11047917,0.52,360,2.8,0
3295,123,19,18.3,56.11111111,12.1179375,0.56,360,2.8,0
3296,123,20,17.5,0,12.1205,0.55,360,2.8,0
3297,123,21,16.1,0,12.12579167,0.57,360,2.8,0
3298,123,22,15.6,0,12.13475,0.58,360,2.8,0
3299,123,23,14.4,0,12.13807292,0.64,360,2.8,0
3300,123,24,14,0,12.14529167,0.7,360,2.7,0
3301,124,1,14.2,0,12.15719792,0.66,360,2.7,0
3302,124,2,13.7,0,12.16134375,0.69,360,2.7,0
3303,124,3,13.3,0,12.16979167,0.7,360,2.7,0
3304,124,4,13,0,12.18280208,0.71,360,2.7,0
3305,124,5,12.7,0,12.18722917,0.72,360,2.7,0
3306,124,6,12.6,89.77777778,12.19627083,0.72,360,2.7,0
3307,124,7,12.7,202,12.21030208,0.73,360,2.7,0
3308,124,8,13.2,269.3333333,12.21508333,0.72,360,2.7,0
3309,124,9,13.5,291.7777778,12.22469792,0.71,360,2.7,0
3310,124,10,14.3,516.2222222,12.23933333,0.7,360,2.7,0
3311,124,11,14.8,437.6666667,12.2443125,0.7,360,2.7,0
3312,124,12,15.3,505,12.254375,0.69,360,2.7,0
3313,124,13,16.4,684.5555556,12.26989583,0.66,360,2.7,0
3314,124,14,17.1,763.1111111,12.27519792,0.67,360,2.7,0
3315,124,15,16.9,763.1111111,12.28607292,0.66,360,2.7,0
3316,124,16,17.3,639.6666667,12.30321875,0.66,360,2.7,0
3317,124,17,17.4,606,12.30916667,0.65,360,2.7,0
3318,124,18,17.2,303,12.32120833,0.67,360,2.7,0
3319,124,19,15.9,78.55555556,12.33948958,0.67,360,2.7,0
3320,124,20,14.9,0,12.34547917,0.71,360,2.7,0
3321,124,21,14.3,0,12.35726042,0.76,360,2.7,0
3322,124,22,13.4,0,12.37427083,0.82,360,2.7,0
3323,124,23,12.1,0,12.37976042,0.85,360,2.7,0
3324,124,24,11.5,0,12.39025,0.86,360,1.6,0
3325,125,1,12.2,0,12.40475,0.83,360,1.6,0
3326,125,2,10.3,0,12.40923958,0.89,360,1.6,0
3327,125,3,9.5,0,12.417875,0.92,360,1.6,0
3328,125,4,9.4,0,12.43002083,0.96,360,1.6,0
3329,125,5,9.2,11.22222222,12.43385417,0.96,360,1.6,0
3330,125,6,9.5,112.2222222,12.44120833,0.96,360,1.6,0
3331,125,7,14,426.4444444,12.45188542,0.88,360,1.6,0
3332,125,8,16.3,785.5555556,12.45540625,0.71,360,1.6,0
3333,125,9,17.3,931.4444444,12.46233333,0.72,360,1.6,0
3334,125,10,18.6,1032.444444,12.47240625,0.71,360,1.6,0
3335,125,11,19.6,1335.444444,12.47563542,0.69,360,1.6,0
3336,125,12,19.2,942.6666667,12.48188542,0.67,360,1.6,0
3337,125,13,19.2,942.6666667,12.49079167,0.69,360,1.6,0
3338,125,14,19.9,1122.222222,12.49366667,0.66,360,1.6,0
3339,125,15,19.9,987.5555556,12.49930208,0.68,360,1.6,0
3340,125,16,19,796.7777778,12.50763542,0.71,360,1.6,0
3341,125,17,16.6,460.1111111,12.51045833,0.82,360,1.6,0
3342,125,18,15.4,168.3333333,12.51615625,0.82,360,1.6,0
3343,125,19,14.6,67.33333333,12.52488542,0.86,360,1.6,0
3344,125,20,13.9,0,12.527875,0.89,360,1.6,0
3345,125,21,13.8,0,12.53404167,0.91,360,1.6,0
3346,125,22,13.1,0,12.54423958,0.93,360,1.6,0
3347,125,23,13.6,0,12.54809375,0.95,360,1.6,0
3348,125,24,13.7,0,12.55664583,0.96,360,2.2,0
3349,126,1,13.9,0,12.57180208,0.94,360,2.2,0
3350,126,2,13.8,0,12.57747917,0.92,360,2.2,0
3351,126,3,13.3,0,12.58973958,0.9,360,2.2,0
3352,126,4,12.7,0,12.61036458,0.9,360,2.2,0
3353,126,5,12.5,0,12.61772917,0.91,360,2.2,0
3354,126,6,12.7,78.55555556,12.63303125,0.84,360,2.2,0
3355,126,7,13.8,246.8888889,12.65704167,0.83,360,2.2,0
3356,126,8,14.9,830.4444444,12.66520833,0.7,360,2.2,0
3357,126,9,15.2,1021.222222,12.68177083,0.66,360,2.2,0
3358,126,10,16.6,1178.333333,12.707,0.65,360,2.2,0
3359,126,11,17.6,1627.222222,12.71547917,0.63,360,2.2,0
3360,126,12,18.2,1728.222222,12.73251042,0.57,360,2.2,0
3361,126,13,19,1773.111111,12.75830208,0.57,360,2.2,0
3362,126,14,19.4,1503.777778,12.76692708,0.57,360,2.2,0
3363,126,15,19.8,1155.888889,12.78416667,0.55,360,2.2,0
3364,126,16,19.5,1066.111111,12.80986458,0.57,360,2.2,0
3365,126,17,19.4,650.8888889,12.81839583,0.62,360,2.2,0
3366,126,18,17.7,392.7777778,12.83541667,0.64,360,2.2,0
3367,126,19,16.1,78.55555556,12.86045833,0.72,360,2.2,0
3368,126,20,15.2,0,12.86870833,0.8,360,2.2,0
3369,126,21,14.3,0,12.88483333,0.78,360,2.2,0
3370,126,22,12.6,0,12.90741667,0.86,360,2.2,0
3371,126,23,12.2,0,12.91430208,0.86,360,2.2,0
3372,126,24,12.5,0,12.92703125,0.89,360,2.3,0
3373,127,1,12.2,0,12.94352083,0.9,360,2.3,0
3374,127,2,12.5,0,12.94834375,0.9,360,2.3,0
3375,127,3,13.1,0,12.95707292,0.89,360,2.3,0
3376,127,4,13.8,0,12.96823958,0.91,360,2.3,0
3377,127,5,12.9,11.22222222,12.97151042,0.94,360,2.3,0
3378,127,6,13.4,44.88888889,12.97763542,0.95,360,2.3,0
